retenu,eur_per_m2,name,city,postcode,zone_abc,developer,source,price_t4_min,price_program_min,price_program_max,price_t4_or_program,area_t4_min,area_program_min,area_program_max,typologies,delivery,fiscal,kitchen_hint,station_name,station_line,walk_m,walk_min,address,lat,lon,geocode_precision,fails,unknown,notes,url,insee,dept,price_t4_max,area_t4_max,delivery_year,delivery_quarter,ok_t4,ok_zone,ok_surface,ok_prix,ok_eur_m2,ok_rer,ok_livraison,ok_ptz
non,,Apogee,Saint-Denis,,Abis,VINCI Immobilier,vinci,,240000.0,,240000.0,,,,1,,Jeanbrun/LLI/LMNP/TVA réduite,,,,,,,-20.909778,55.444588,municipality,t4,surface/eur_m2/rer/livraison/ptz,,https://www.vinci-immobilier.com/trouver-son-logement-neuf/seine-saint-denis,97411,93,,,,,non,oui,?,oui,?,?,?,?
non,,Elegance,Drancy,,A,VINCI Immobilier,vinci,,195000.0,,195000.0,,,,1/2/3/4,T2 2027,Jeanbrun/LMNP/TVA réduite,,,,,,,48.924157,2.444197,municipality,livraison,surface/eur_m2/rer/ptz,,https://www.vinci-immobilier.com/trouver-son-logement-neuf/seine-saint-denis,93029,93,,,2027,2,oui,oui,?,oui,?,?,non,?
non,,Les terrasses marceau tr2 b,Drancy,,A,VINCI Immobilier,vinci,,217000.0,,217000.0,,,,2/3,T1 2027,Jeanbrun/LLI/LMNP/TVA réduite,,,,,,,48.924157,2.444197,municipality,t4/livraison,surface/eur_m2/rer/ptz,,https://www.vinci-immobilier.com/trouver-son-logement-neuf/seine-saint-denis,93029,93,,,2027,1,non,oui,?,oui,?,?,non,?
non,,Les terrasses marceau tr2 d1,Drancy,,A,VINCI Immobilier,vinci,,278000.0,,278000.0,,,,1/2/3/4/5,,ANRU/BRS/Jeanbrun/LLI/LMNP/PTZ/TVA réduite,,,,,,,48.924157,2.444197,municipality,,surface/eur_m2/rer/livraison,,https://www.vinci-immobilier.com/trouver-son-logement-neuf/seine-saint-denis,93029,93,,,,,oui,oui,?,oui,?,?,?,oui
non,,Metamorphose,Suresnes,,Abis,VINCI Immobilier,vinci,,422000.0,,422000.0,,,,1/2/3/4/5,,LLI/LMNP/TVA réduite,,,,,,,48.870985,2.218087,municipality,,surface/eur_m2/rer/livraison/ptz,,https://www.vinci-immobilier.com/trouver-son-logement-neuf/suresnes-92150,92073,92,,,,,oui,oui,?,oui,?,?,?,?
non,,Sainte-marthe parc,Thiais,,A,VINCI Immobilier,vinci,,208000.0,,208000.0,,,,1/2/3/4/5,,Jeanbrun/LLI/LMNP/TVA réduite,,,,,,,48.760465,2.386991,municipality,,surface/eur_m2/rer/livraison/ptz,,https://www.vinci-immobilier.com/trouver-son-logement-neuf/thiais-94320,94073,94,,,,,oui,oui,?,oui,?,?,?,?
non,,Tellement enghien,Enghien-Les-Bains,,Abis,VINCI Immobilier,vinci,,332000.0,,332000.0,,,,2/3/4,T3 2027,Jeanbrun/LMNP,,,,,,,48.971047,2.305251,municipality,livraison,surface/eur_m2/rer/ptz,,https://www.vinci-immobilier.com/trouver-son-logement-neuf/val-d-oise,95210,95,,,2027,3,oui,oui,?,oui,?,?,non,?
non,,Villa mansart,Beauchamp,,A,VINCI Immobilier,vinci,,261000.0,,261000.0,,,,1/2/3/4,,Jeanbrun/LLI/LMNP/TVA réduite,,,,,,,46.716863,-1.555063,street,,surface/eur_m2/rer/livraison/ptz,,https://www.vinci-immobilier.com/trouver-son-logement-neuf/val-d-oise,85300,95,,,,,oui,oui,?,oui,?,?,?,?
non,,Sainte-marthe parc,Thiais,,A,VINCI Immobilier,vinci,,208000.0,,208000.0,,,,1/2/3/4,T4 2028,Jeanbrun/LMNP,,,,,,,48.760465,2.386991,municipality,,surface/eur_m2/rer/ptz,,https://www.vinci-immobilier.com/trouver-son-logement-neuf/val-de-marne,94073,94,,,2028,4,oui,oui,?,oui,?,?,oui,?
non,,Orly confluence,Orly,,A,VINCI Immobilier,vinci,,240000.0,,240000.0,,,,2/3/4,,Jeanbrun/LLI/LMNP,,,,,,,48.742287,2.395245,municipality,,surface/eur_m2/rer/livraison/ptz,,https://www.vinci-immobilier.com/trouver-son-logement-neuf/val-de-marne,94054,94,,,,,oui,oui,?,oui,?,?,?,?
non,,Le gabriel,L Haÿ Les Roses,,Abis,VINCI Immobilier,vinci,,212667.0,,212667.0,,,,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/Pinel/TVA réduite,,,,,,,48.776851,2.341995,municipality,,surface/eur_m2/rer/livraison/ptz,,https://www.vinci-immobilier.com/trouver-son-logement-neuf/val-de-marne,94038,94,,,,,oui,oui,?,oui,?,?,?,?
non,,Les Allées de la Chesnaie - Achères (78),Acheres,78260,A,,trouver-un-logement-neuf,,,,,,,,,T3 2026,Jeanbrun/LLI/PTZ/TVA réduite,,Achères-Ville,A,291.0,3.5,,48.970666,2.080148,municipality,livraison,t4/surface/prix/eur_m2,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/acheres-programme-les-allees-de-la-chesnaie-204921-5891.html,78005,78,,,2026,3,?,oui,?,?,?,oui,non,oui
non,,Horizon Seine - Alfortville (94),Alfortville,94140,A,,trouver-un-logement-neuf,,483000.0,,483000.0,,,,1/3/5,T4 2027,Jeanbrun/PTZ/TVA réduite,,,,,,,48.797176,2.421524,municipality,t4/prix,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/alfortville-programme-horizon-seine-197539-10.html,94002,94,,,2027,4,non,oui,?,non,?,?,oui,oui
non,,Reflets de Seine - Alfortville (94),Alfortville,94140,A,,trouver-un-logement-neuf,,240000.0,,240000.0,,,,4,T4 2027,Jeanbrun/PTZ/TVA réduite,,,,,,,48.797176,2.421524,municipality,,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/alfortville-programme-reflets-de-seine-213355-11707.html,94002,94,,,2027,4,oui,oui,?,oui,?,?,oui,oui
non,,Rue Olympe de Gouges - Alfortville (94),Alfortville,94140,A,,trouver-un-logement-neuf,,229763.0,,229763.0,,,,1/3/5,T3 2028,Jeanbrun/PTZ/TVA réduite,,,,,,,48.797176,2.421524,municipality,t4,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/alfortville-programme-rue-olympe-de-gouges-214681-11202.html,94002,94,,,2028,3,non,oui,?,oui,?,?,oui,oui
non,,Univert - Alfortville (94),Alfortville,94140,A,,trouver-un-logement-neuf,,229763.0,,229763.0,,,,1/2/3/4,T4 2025,Jeanbrun/PTZ/TVA réduite,,,,,,,48.797176,2.421524,municipality,livraison,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/alfortville-programme-univert-198730-11586.html,94002,94,,,2025,4,oui,oui,?,oui,?,?,non,oui
non,,Le Clos du Bois 1 et 2 - Andilly (95),Andilly,95580,A,,trouver-un-logement-neuf,,,,,,,,,,Jeanbrun/PTZ/TVA réduite,,,,,,,49.006084,2.3022,municipality,,t4/surface/prix/eur_m2/rer/livraison,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/andilly-programme-le-clos-du-bois-1-et-2-197032-10.html,95014,95,,,,,?,oui,?,?,?,?,?,oui
non,,Beloria - Conflans-Sainte-Honorine / Andresy (78),Andresy,78570,A,,trouver-un-logement-neuf,,249000.0,,249000.0,,,,2/3/4,T4 2028,BRS/Jeanbrun/PTZ/TVA réduite,,,,,,,48.976635,2.055981,municipality,,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/andresy-programme-beloria-216862-13143.html,78015,78,,,2028,4,oui,oui,?,oui,?,?,oui,oui
non,,Avenue François Arago - BRS - Antony (92),Antony,92160,Abis,,trouver-un-logement-neuf,,180000.0,,180000.0,,,,1/2/3/4,T1 2029,BRS/Jeanbrun/PTZ/TVA réduite,,,,,,,48.751021,2.29783,municipality,,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/antony-programme-avenue-francois-arago-brs-215045-11202.html,92002,92,,,2029,1,oui,oui,?,oui,?,?,oui,oui
non,,Le 115 Briand - Antony (92),Antony,92160,Abis,,trouver-un-logement-neuf,,220000.0,,220000.0,,,,2,T2 2028,BRS/Jeanbrun/LLI/PTZ,,,,,,,48.751021,2.29783,municipality,t4,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/antony-programme-le-115-briand-212987-5891.html,92002,92,,,2028,2,non,oui,?,oui,?,?,oui,oui
non,,Les Cottages Léonard de Vinci - Antony (92),Antony,92160,Abis,,trouver-un-logement-neuf,,478500.0,,478500.0,,,,2,T3 2026,BRS/Jeanbrun/LLI/PTZ,,,,,,,48.751021,2.29783,municipality,t4/prix/livraison,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/antony-programme-les-cottages-leonard-de-vinci-201911-5891.html,92002,92,,,2026,3,non,oui,?,non,?,?,non,oui
non,,Les Jardins Michalon - Antony (92),Antony,92160,Abis,,trouver-un-logement-neuf,,270200.0,,270200.0,,,,1/2/3/4,T1 2028,BRS/Jeanbrun/LLI/PTZ,,,,,,,48.751021,2.29783,municipality,,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/antony-programme-les-jardins-michalon-211736-5891.html,92002,92,,,2028,1,oui,oui,?,oui,?,?,oui,oui
non,,Les Jardins Gabriel - Arcueil (94),Arcueil,94110,Abis,,trouver-un-logement-neuf,,189900.0,,189900.0,,,,,T2 2029,Jeanbrun/PTZ/TVA réduite,,Laplace,B,433.0,5.4,,48.805178,2.333471,municipality,,t4/surface/eur_m2,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/arcueil-programme-arcueil-217073-8598.html,94003,94,,,2029,2,?,oui,?,oui,?,oui,oui,oui
non,,Le 5 - Argenteuil (95),Argenteuil,95100,A,,trouver-un-logement-neuf,,214000.0,,214000.0,,,,2/4,T1 2028,Jeanbrun/PTZ/TVA réduite,,,,,,,48.948465,2.248202,municipality,,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/argenteuil-programme-le-5-212538-10.html,95018,95,,,2028,1,oui,oui,?,oui,?,?,oui,oui
non,,Les Jardins Balzac - Argenteuil (95),Argenteuil,95100,A,,trouver-un-logement-neuf,,337000.0,,337000.0,,,,2/3/4,T1 2028,Jeanbrun/PTZ/Pinel/TVA réduite,,,,,,,48.948465,2.248202,municipality,,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/argenteuil-programme-les-jardins-balzac-175922-10.html,95018,95,,,2028,1,oui,oui,?,oui,?,?,oui,oui
non,,Villa Nymphea - Argenteuil (95),Argenteuil,95100,A,,trouver-un-logement-neuf,,264000.0,,264000.0,,,,2/3/4,T2 2027,Jeanbrun/PTZ/TVA réduite,,,,,,,48.948465,2.248202,municipality,livraison,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/argenteuil-programme-villa-nymphea-209251-8598.html,95018,95,,,2027,2,oui,oui,?,oui,?,?,non,oui
non,,Biosphere - Arpajon (91),Arpajon,91340,A,,trouver-un-logement-neuf,,,,,,,,,T2 2027,Jeanbrun/PTZ/TVA réduite,,,,,,,48.590855,2.232036,street,livraison,t4/surface/prix/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/arpajon-programme-biosphere-211530-29.html,91461,91,,,2027,2,?,oui,?,?,?,?,non,oui
non,,Clos Severac - Arpajon (91),Arpajon,91340,A,,trouver-un-logement-neuf,,,,,,,,,,Jeanbrun/PTZ/TVA réduite,,,,,,,48.590855,2.232036,street,,t4/surface/prix/eur_m2/rer/livraison,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/arpajon-programme-clos-severac-208676-29.html,91461,91,,,,,?,oui,?,?,?,?,?,oui
non,,Alter Ego - Asnières-sur-Seine (92),Asnieres Sur Seine,92600,Abis,,trouver-un-logement-neuf,,269000.0,,269000.0,,,,1/2/3/4/5,T4 2028,Jeanbrun,,,,,,,48.918167,2.292385,municipality,,surface/eur_m2/rer/ptz,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/asnieres-sur-seine-programme-alter-ego-216006-10308.html,92004,92,,,2028,4,oui,oui,?,oui,?,?,oui,?
non,,Arche Vive - Asnières-sur-Seine (92),Asnieres Sur Seine,92600,Abis,,trouver-un-logement-neuf,,269000.0,,269000.0,,,,,T2 2028,Jeanbrun,,,,,,,48.918167,2.292385,municipality,,t4/surface/eur_m2/rer/ptz,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/asnieres-sur-seine-programme-arche-vive-215717-13143.html,92004,92,,,2028,2,?,oui,?,oui,?,?,oui,?
non,,Encantada - Asnières-sur-Seine (92),Asnieres Sur Seine,92600,Abis,,trouver-un-logement-neuf,,353400.0,,353400.0,,,,2/3/4/5,T2 2028,Jeanbrun,,,,,,,48.918167,2.292385,municipality,,surface/eur_m2/rer/ptz,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/asnieres-sur-seine-programme-encantada-214826-10308.html,92004,92,,,2028,2,oui,oui,?,oui,?,?,oui,?
non,,Les Balcons d'Asnières - Asnières-sur-Seine (92),Asnieres Sur Seine,92600,Abis,,trouver-un-logement-neuf,,269000.0,,269000.0,,,,1/2/3/4/5,T1 2029,Jeanbrun,,,,,,,48.918167,2.292385,municipality,,surface/eur_m2/rer/ptz,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/asnieres-sur-seine-programme-les-balcons-d-asnieres-217012-10308.html,92004,92,,,2029,1,oui,oui,?,oui,?,?,oui,?
non,,Les Portes de Seine - Asnières-sur-Seine (92),Asnieres Sur Seine,92600,Abis,,trouver-un-logement-neuf,,299000.0,,299000.0,,,,1,T1 2029,Jeanbrun/PTZ,,,,,,,48.918167,2.292385,municipality,t4,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/asnieres-sur-seine-programme-les-portes-de-seine-214768-10.html,92004,92,,,2029,1,non,oui,?,oui,?,?,oui,oui
non,,Les Terrasses Voltaire - Asnières-sur-Seine (92),Asnieres Sur Seine,92600,Abis,,trouver-un-logement-neuf,,353400.0,,353400.0,,,,1/2/3/4/5,T1 2028,Jeanbrun/PTZ,,,,,,,48.918167,2.292385,municipality,,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/asnieres-sur-seine-programme-les-terrasses-voltaire-206309-5891.html,92004,92,,,2028,1,oui,oui,?,oui,?,?,oui,oui
non,,New Art - Asnières-sur-Seine (92),Asnieres Sur Seine,92600,Abis,,trouver-un-logement-neuf,,269000.0,,269000.0,,,,,T2 2029,Jeanbrun/PTZ,,,,,,,48.918167,2.292385,municipality,,t4/surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/asnieres-sur-seine-programme-new-art-213844-5891.html,92004,92,,,2029,2,?,oui,?,oui,?,?,oui,oui
non,,Villa des Arts II - Asnières-sur-Seine (92),Asnieres Sur Seine,92600,Abis,,trouver-un-logement-neuf,,237500.0,,237500.0,,,,,T1 2025,Jeanbrun/PTZ,,,,,,,48.918167,2.292385,municipality,livraison,t4/surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/asnieres-sur-seine-programme-villa-des-arts-ii-196695-5891.html,92004,92,,,2025,1,?,oui,?,oui,?,?,non,oui
non,,54 République - Aubervilliers (93),Aubervilliers,93300,Abis,,trouver-un-logement-neuf,,193400.0,,193400.0,,,,1/3/4/5,T1 2026,Jeanbrun/LLI/TVA réduite,,,,,,,48.912878,2.386167,municipality,livraison,surface/eur_m2/rer/ptz,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/aubervilliers-programme-54-republique-194087-5891.html,93001,93,,,2026,1,oui,oui,?,oui,?,?,non,?
non,,Angelo - Aubervilliers (93),Aubervilliers,93300,Abis,,trouver-un-logement-neuf,,259336.0,,259336.0,,,,1/2/3/4/5,T2 2027,Jeanbrun/TVA réduite,,,,,,,48.912878,2.386167,municipality,livraison,surface/eur_m2/rer/ptz,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/aubervilliers-programme-angelo-215977-10308.html,93001,93,,,2027,2,oui,oui,?,oui,?,?,non,?
non,,Botany - Aubervilliers (93),Aubervilliers,93300,Abis,,trouver-un-logement-neuf,,233000.0,,233000.0,,,,1/2/3/4/5,T2 2029,Jeanbrun/LLI/PTZ/TVA réduite,,,,,,,48.912878,2.386167,municipality,,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/aubervilliers-programme-botany-214631-11035.html,93001,93,,,2029,2,oui,oui,?,oui,?,?,oui,oui
non,,Infinity - Aubervilliers (93),Aubervilliers,93300,Abis,,trouver-un-logement-neuf,,393000.0,,393000.0,,,,1/2/3/4,T3 2027,Jeanbrun/LLI/PTZ/TVA réduite,,,,,,,48.912878,2.386167,municipality,livraison,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/aubervilliers-programme-infinity-201920-771.html,93001,93,,,2027,3,oui,oui,?,oui,?,?,non,oui
non,,Le Clos des Vertus - Aubervilliers (93),Aubervilliers,93300,Abis,,trouver-un-logement-neuf,,193400.0,,193400.0,,,,4,T3 2028,Jeanbrun/PTZ/TVA réduite,,,,,,,48.912878,2.386167,municipality,,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/aubervilliers-programme-le-clos-des-vertus-213489-5891.html,93001,93,,,2028,3,oui,oui,?,oui,?,?,oui,oui
non,,Le Ferragus - Aubervilliers (93),Aubervilliers,93300,Abis,,trouver-un-logement-neuf,,393000.0,,393000.0,,,,3,T4 2027,Jeanbrun/LLI/PTZ/TVA réduite,,,,,,,48.912878,2.386167,municipality,t4,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/aubervilliers-programme-le-ferragus-214841-10308.html,93001,93,,,2027,4,non,oui,?,oui,?,?,oui,oui
non,,Le Fort - Aubervilliers (93),Aubervilliers,93300,Abis,,trouver-un-logement-neuf,,243360.0,,243360.0,,,,3,T4 2028,Jeanbrun/PTZ/TVA réduite,,,,,,,48.912878,2.386167,municipality,t4,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/aubervilliers-programme-le-fort-216479-8355.html,93001,93,,,2028,4,non,oui,?,oui,?,?,oui,oui
non,,Le Léopold - Aubervilliers (93),Aubervilliers,93300,Abis,,trouver-un-logement-neuf,,182900.0,,182900.0,,,,1/2/3/4/5,T1 2028,Jeanbrun/PTZ/TVA réduite,,,,,,,48.912878,2.386167,municipality,,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/aubervilliers-programme-le-leopold-215219-672.html,93001,93,,,2028,1,oui,oui,?,oui,?,?,oui,oui
non,,Les Allées du Parc - Aubervilliers (93),Aubervilliers,93300,Abis,,trouver-un-logement-neuf,,223100.0,,223100.0,,,,2/3/4,T2 2028,Jeanbrun/LLI/PTZ/TVA réduite,,,,,,,48.912878,2.386167,municipality,,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/aubervilliers-programme-les-allees-du-parc-212143-5891.html,93001,93,,,2028,2,oui,oui,?,oui,?,?,oui,oui
non,,Les Ateliers 63 - Aubervilliers (93),Aubervilliers,93300,Abis,,trouver-un-logement-neuf,,239420.0,,239420.0,,,,1/2/3/4/5,T2 2027,Jeanbrun/PTZ/TVA réduite,,,,,,,48.912878,2.386167,municipality,livraison,surface/eur_m2/rer,,https://www.trouver-un-logement-neuf.com/immobilier-neuf/aubervilliers-programme-les-ateliers-63-198652-10.html,93001,93,,,2027,2,oui,oui,?,oui,?,?,non,oui
